id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18331426,Sun Nov 11 2018 12:47:18 GMT-0500 (EST),2018-11-11,2018-11-11 17:47:18 UTC,Eastern Time (US & Canada),false,1279861,lucasnishikawa,2018-11-11 17:48:08 UTC,2019-03-12 15:08:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18331426,https://static.inaturalist.org/photos/28012545/medium.jpg?1541958568,,"",,false,4,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7739825109,-84.3969953713,10,,,,,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
18331460,Sun Nov 11 2018 12:49:53 GMT-0500 (EST),2018-11-11,2018-11-11 17:49:53 UTC,Eastern Time (US & Canada),false,1279861,lucasnishikawa,2018-11-11 17:50:04 UTC,2019-03-12 15:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18331460,https://static.inaturalist.org/photos/28013114/medium.jpg?1541959436,,"",,false,3,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7738368335,-84.3968694751,10,,,,,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
18390900,Wed Nov 14 2018 09:23:10 GMT-0500 (EST),2018-11-14,2018-11-14 14:23:10 UTC,Eastern Time (US & Canada),false,1279861,lucasnishikawa,2018-11-14 14:23:21 UTC,2018-12-31 19:57:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18390900,https://static.inaturalist.org/photos/28171714/medium.jpg?1542379734,,"",bird,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7729790714,-84.3913276122,10,,,,,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
18410366,Thu Nov 15 2018 10:56:43 GMT-0500 (EST),2018-11-15,2018-11-15 15:56:43 UTC,Eastern Time (US & Canada),false,1279861,lucasnishikawa,2018-11-15 15:57:19 UTC,2018-11-16 15:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18410366,https://static.inaturalist.org/photos/28141705/medium.jpg?1542297441,,"",bird,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7737831893,-84.3910038193,5,,,,,,,false,,,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454
18507499,Mon Nov 19 2018 14:55:25 GMT-0500 (EST),2018-11-19,2018-11-19 19:55:25 UTC,Eastern Time (US & Canada),,587735,robotpie,2018-11-20 00:53:28 UTC,2019-05-06 01:41:19 UTC,research,,https://www.inaturalist.org/observations/18507499,https://static.inaturalist.org/photos/28307820/medium.jpg?1542675211,,"","",false,1,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7815166667,-84.39895,100,,,,,,,false,,"",Red-banded Leafhopper,Graphocephala coccinea,Red-banded Leafhopper,Insecta,56925
18972529,Tue Dec 11 2018 12:16:28 GMT-0500 (EST),2018-12-11,2018-12-11 17:16:28 UTC,Eastern Time (US & Canada),false,587735,robotpie,2018-12-12 02:25:22 UTC,2019-05-06 01:41:08 UTC,research,,https://www.inaturalist.org/observations/18972529,https://static.inaturalist.org/photos/29087569/medium.jpg?1544581530,,"","",false,1,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7777283333,-84.4000783333,100,,,,,,open,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
19554513,2019-01-10 12:10:52 PM EST,2019-01-10,2019-01-10 17:10:52 UTC,Eastern Time (US & Canada),,775651,alexip718,2019-01-10 17:13:51 UTC,2019-01-11 18:24:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19554513,https://static.inaturalist.org/photos/30097497/medium.jpeg?1547140435,,"",,false,2,0,false,2,"Wenn Student Center/Post Office, 350 Ferst Dr NW, Atlanta, GA 30313, USA",33.77398669,-84.39734873,9,,,,,,,false,,,water oak,Quercus nigra,water oak,Plantae,53640
19731174,Tue Jan 15 2019 15:15:34 GMT-0500 (EST),2019-01-15,2019-01-15 20:15:34 UTC,Eastern Time (US & Canada),false,587735,robotpie,2019-01-19 16:28:46 UTC,2019-05-06 01:41:09 UTC,research,,https://www.inaturalist.org/observations/19731174,https://static.inaturalist.org/photos/30401171/medium.jpg?1547915396,,"","",false,4,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7769666667,-84.3956216667,100,,,,,,open,false,,"",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
19817512,Tue Jan 22 2019 14:53:12 GMT-0500 (EST),2019-01-22,2019-01-22 19:53:12 UTC,Eastern Time (US & Canada),,587735,robotpie,2019-01-23 05:48:21 UTC,2019-05-06 01:41:14 UTC,research,,https://www.inaturalist.org/observations/19817512,https://static.inaturalist.org/photos/30547263/medium.jpg?1548222506,,"","",false,1,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.77892,-84.3992833333,100,,,,,,,false,,"",Liriope,Liriope muscari,Liriope,Plantae,223938
20011288,Thu Jan 31 2019 16:34:52 GMT-0500 (EST),2019-01-31,2019-01-31 21:34:52 UTC,Eastern Time (US & Canada),false,1454786,sriseshans,2019-02-01 16:01:53 UTC,2019-02-02 13:11:13 UTC,research,,https://www.inaturalist.org/observations/20011288,https://static.inaturalist.org/photos/30887128/medium.jpg?1549036926,,"",,false,3,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7773033333,-84.399375,10,,,,,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
20057513,Fri Feb 01 2019 14:38:11 GMT-0500 (EST),2019-02-01,2019-02-01 19:38:11 UTC,Eastern Time (US & Canada),,587735,robotpie,2019-02-03 17:22:54 UTC,2019-05-06 01:41:11 UTC,research,,https://www.inaturalist.org/observations/20057513,https://static.inaturalist.org/photos/30969041/medium.jpg?1549214578,,"","",false,1,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.78017,-84.3990866667,100,,,,,,,false,,"",Broad-tipped Conehead,Neoconocephalus triops,Broad-tipped Conehead,Insecta,225604
20172604,Wed Feb 06 2019 13:58:23 GMT-0500 (EST),2019-02-06,2019-02-06 18:58:23 UTC,Eastern Time (US & Canada),false,587735,robotpie,2019-02-07 03:48:40 UTC,2019-07-31 00:15:57 UTC,research,,https://www.inaturalist.org/observations/20172604,https://static.inaturalist.org/photos/31125920/medium.jpg?1549511335,,"","",false,4,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.778225,-84.3977366667,100,,,,,,open,false,,"",Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
20355855,Thu Feb 14 2019 12:18:38 GMT-0500 (EST),2019-02-14,2019-02-14 17:18:38 UTC,Eastern Time (US & Canada),false,587735,robotpie,2019-02-15 03:32:10 UTC,2019-05-06 01:41:17 UTC,research,,https://www.inaturalist.org/observations/20355855,https://static.inaturalist.org/photos/31433281/medium.jpg?1550201534,,"","",false,3,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7758966667,-84.3978416667,100,,,,,,open,false,,manual,DeKay's Brownsnake,Storeria dekayi,DeKay's Brownsnake,Reptilia,28562
20380148,2018-03-30 2:03:33 PM EDT,2018-03-30,2018-03-30 18:03:33 UTC,Eastern Time (US & Canada),,1477449,woodwideweb,2019-02-16 06:30:46 UTC,2019-02-16 18:33:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/20380148,https://static.inaturalist.org/photos/31473992/medium.jpeg?1550298651,,"","Growing on the 5th street bridge next to tech square, vines trained over a framework.",false,0,0,true,2,"122 5th St NW, Atlanta, GA 30308, USA",33.7768222965,-84.390812628,6,,,,,,,false,gps,gps,Swamp Jessamine,Gelsemium rankinii,Swamp Jessamine,Plantae,163220
20451450,Sat Feb 16 2019 17:00:59 GMT-0500 (EST),2019-02-16,2019-02-16 22:00:59 UTC,Eastern Time (US & Canada),,587735,robotpie,2019-02-18 16:05:57 UTC,2019-05-06 01:41:12 UTC,needs_id,,https://www.inaturalist.org/observations/20451450,https://static.inaturalist.org/photos/31577944/medium.jpg?1550505971,,"","",false,0,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7802466667,-84.3991383333,100,,,,,,,false,,"",象蟲科,Curculionidae,True Weevils,Insecta,48736
20467008,Mon Feb 18 2019 17:58:24 GMT-0500 (EST),2019-02-18,2019-02-18 22:58:24 UTC,Eastern Time (US & Canada),,861411,andreaapplepie,2019-02-18 23:00:38 UTC,2019-05-16 02:12:37 UTC,casual,,https://www.inaturalist.org/observations/20467008,https://static.inaturalist.org/photos/31592847/medium.jpg?1550530843,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7775905063,-84.3923961596,26,,,,,,,false,,,,Pyrus,pears,Plantae,58736
20705889,Tue Jan 22 2019 14:58:20 GMT-0500 (EST),2019-01-22,2019-01-22 19:58:20 UTC,Eastern Time (US & Canada),,587735,robotpie,2019-02-23 21:32:18 UTC,2019-05-06 01:41:10 UTC,needs_id,,https://www.inaturalist.org/observations/20705889,https://static.inaturalist.org/photos/31922590/medium.jpg?1550957550,,"",Nest,false,0,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7811866667,-84.3989416667,100,,,,,,,false,,"",雀形目,Passeriformes,Perching Birds,Aves,7251
20835842,Thu Feb 28 2019 12:23:06 GMT-0500 (EST),2019-02-28,2019-02-28 17:23:06 UTC,Eastern Time (US & Canada),false,587735,robotpie,2019-02-28 20:46:35 UTC,2019-05-06 01:21:56 UTC,research,,https://www.inaturalist.org/observations/20835842,https://static.inaturalist.org/photos/32140710/medium.jpg?1551386812,,"","",false,1,0,false,3,"Midtown, Atlanta, Georgia, USA",33.77737,-84.3903416667,100,,,,,,open,false,,"",Brown Thrasher,Toxostoma rufum,Brown Thrasher,Aves,14898
20936849,2019-02-12 12:17:07 PM EST,2019-02-12,2019-02-12 17:17:07 UTC,Eastern Time (US & Canada),,703773,lincolndurey,2019-03-04 05:21:12 UTC,2019-03-04 15:41:07 UTC,research,,https://www.inaturalist.org/observations/20936849,https://static.inaturalist.org/photos/32318297/medium.jpeg?1551676877,,"",Photo: Adriane,false,2,0,false,2,"380 N Ave NW, Atlanta, GA 30318, USA",33.7694909036,-84.4017459825,33,,,,,,,false,gps,gps,bird's-eye speedwell,Veronica persica,bird's-eye speedwell,Plantae,55666
20936964,2019-02-12 12:16:59 PM EST,2019-02-12,2019-02-12 17:16:59 UTC,Eastern Time (US & Canada),,703773,lincolndurey,2019-03-04 05:25:36 UTC,2019-03-04 15:41:06 UTC,research,,https://www.inaturalist.org/observations/20936964,https://static.inaturalist.org/photos/32318529/medium.jpg?1551677141,,"",Photo: Adriane ,false,2,0,false,2,"380 N Ave NW, Atlanta, GA 30318, USA",33.7694811488,-84.4017711282,9,,,,,,,false,gps,gps,henbit deadnettle,Lamium amplexicaule,henbit deadnettle,Plantae,55459
21026861,Thu Mar 07 2019 12:43:03 GMT-0500 (EST),2019-03-07,2019-03-07 17:43:03 UTC,Eastern Time (US & Canada),false,1514512,juanita23,2019-03-07 17:54:54 UTC,2019-04-21 13:31:04 UTC,research,,https://www.inaturalist.org/observations/21026861,https://static.inaturalist.org/photos/32479922/medium.jpg?1551981297,,"",,false,3,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7744966667,-84.3991466667,15,,,,,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
21190124,Tue Mar 12 2019 19:37:15 GMT-0400 (EDT),2019-03-12,2019-03-12 23:37:15 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-12 23:37:34 UTC,2019-03-12 23:37:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21190124,https://static.inaturalist.org/photos/32753139/medium.jpg?1552433862,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7794867391,-84.4042574522,10,,,,,,,false,,,,Vinca,periwinkles,Plantae,53327
21193280,Tue Mar 12 2019 22:01:24 GMT-0400 (EDT),2019-03-12,2019-03-13 02:01:24 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-13 02:02:02 UTC,2019-03-13 14:08:12 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21193280,https://static.inaturalist.org/photos/32758880/medium.jpg?1552442535,,"",,false,1,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7788246526,-84.4019085076,5,,,,,,,false,,,common ivy,Hedera helix,common ivy,Plantae,55882
21219803,Wed Mar 13 2019 21:10:33 GMT-0400 (EDT),2019-03-13,2019-03-14 01:10:33 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 01:12:37 UTC,2019-08-04 14:19:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21219803,https://static.inaturalist.org/photos/32801557/medium.jpg?1552525959,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7795304088,-84.3975282089,10,,,,,,,false,,,,Forsythia,,Plantae,60580
21236140,Thu Mar 14 2019 14:44:37 GMT-0400 (EDT),2019-03-14,2019-03-14 18:44:37 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 18:49:01 UTC,2019-03-14 18:49:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21236140,https://static.inaturalist.org/photos/32829285/medium.jpg?1552589345,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7777725561,-84.396638386,10,,,,,,,false,,,,Phlox subulata,moss phlox,Plantae,68884
21237187,Thu Mar 14 2019 15:31:22 GMT-0400 (EDT),2019-03-14,2019-03-14 19:31:22 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 19:32:21 UTC,2019-03-14 19:33:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21237187,https://static.inaturalist.org/photos/32831071/medium.jpg?1552591952,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7809422566,-84.3977823482,10,,,,,,,false,,,,Helleborus,Hellebores,Plantae,55842
21237293,Thu Mar 14 2019 15:36:00 GMT-0400 (EDT),2019-03-14,2019-03-14 19:36:00 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 19:37:04 UTC,2019-03-15 00:25:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21237293,https://static.inaturalist.org/photos/32831346/medium.jpg?1552592260,,"",,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7790969806,-84.3977743015,10,,,,,,,false,,,Japanese mazus,Mazus pumilus,Japanese mazus,Plantae,126376
21239767,Thu Mar 14 2019 17:10:29 GMT-0400 (EDT),2019-03-14,2019-03-14 21:10:29 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 21:11:02 UTC,2019-03-14 21:21:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21239767,https://static.inaturalist.org/photos/32836408/medium.jpg?1552598137,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.778152382,-84.3979695161,10,,,,,,,false,,,,Rhododendron canescens,Mountain Azalea,Plantae,56232
21239906,Thu Mar 14 2019 17:14:58 GMT-0400 (EDT),2019-03-14,2019-03-14 21:14:58 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 21:16:33 UTC,2019-03-14 21:22:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21239906,https://static.inaturalist.org/photos/32836446/medium.jpg?1552598195,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7785917195,-84.4016527758,5,,,,,,,false,,,,Nemophila,baby blue eyes,Plantae,50651
21239963,Thu Mar 14 2019 17:17:25 GMT-0400 (EDT),2019-03-14,2019-03-14 21:17:25 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 21:19:03 UTC,2019-05-20 01:09:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21239963,https://static.inaturalist.org/photos/32836559/medium.jpg?1552598346,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7798492983,-84.4030611032,10,,,,,,open,false,,,,Magnolia stellata,star magnolia,Plantae,126710
21241691,Thu Mar 14 2019 18:22:23 GMT-0400 (EDT),2019-03-14,2019-03-14 22:22:23 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 22:23:10 UTC,2019-05-20 01:10:20 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21241691,https://static.inaturalist.org/photos/32839467/medium.jpg?1552602192,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7814803748,-84.4014573098,5,,,,,,,false,,,,Prunus,"plums, cherries, and allies",Plantae,47351
21241718,Thu Mar 14 2019 18:24:19 GMT-0400 (EDT),2019-03-14,2019-03-14 22:24:19 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 22:24:28 UTC,2019-03-15 21:17:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21241718,https://static.inaturalist.org/photos/32839533/medium.jpg?1552602270,,"",,false,1,0,false,3,"401 10th St NW, Atlanta, GA, US",33.7815007428,-84.3997651712,10,,,,,,,false,,,violet family,Violaceae,violet family,Plantae,50828
21241750,Thu Mar 14 2019 18:26:22 GMT-0400 (EDT),2019-03-14,2019-03-14 22:26:22 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-14 22:26:31 UTC,2019-08-04 16:33:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21241750,https://static.inaturalist.org/photos/32840891/medium.jpg?1552604276,,"",,false,1,0,false,3,"Fulton County, US-GA, US",33.781465916,-84.3980307878,10,,,,,,,false,,,hairy bittercress,Cardamine hirsuta,hairy bittercress,Plantae,55829
21267268,Fri Mar 15 2019 17:13:42 GMT-0400 (EDT),2019-03-15,2019-03-15 21:13:42 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-15 21:14:45 UTC,2019-03-15 21:14:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21267268,https://static.inaturalist.org/photos/32881718/medium.jpg?1552684488,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7746481598,-84.3921400701,10,,,,,,,false,,,,Vinca,periwinkles,Plantae,53327
21327136,2019-03-17 2:42:22 PM EDT,2019-03-17,2019-03-17 18:42:22 UTC,Eastern Time (US & Canada),,775651,alexip718,2019-03-17 18:42:46 UTC,2019-03-17 18:43:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/21327136,https://static.inaturalist.org/photos/32982407/medium.jpeg?1552848208,,"",,false,0,0,false,2,"Field Residence Hall, 711 Techwood Dr NW, Atlanta, GA 30313, USA",33.77397291,-84.39186009,6,,,,,,,false,,,,,,,
21613184,Mon Mar 25 2019 19:24:37 GMT-0400 (EDT),2019-03-25,2019-03-25 23:24:37 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-25 23:25:44 UTC,2019-03-25 23:26:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21613184,https://static.inaturalist.org/photos/33458567/medium.jpg?1553556355,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7789657619,-84.3981028722,10,,,,,,,false,,,,,,,
21679266,2019-03-27 6:34:50 PM EDT,2019-03-27,2019-03-27 22:34:50 UTC,Eastern Time (US & Canada),false,775651,alexip718,2019-03-27 22:35:14 UTC,2019-03-30 14:09:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21679266,https://static.inaturalist.org/photos/33567502/medium.jpeg?1553726119,,"",,false,3,0,false,2,"801 Techwood Dr NW, Atlanta, GA 30313, USA",33.77686651,-84.39141486,6,,,,,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
21723942,Wed Mar 27 2019 14:44:02 GMT-0400 (EDT),2019-03-27,2019-03-27 18:44:02 UTC,Eastern Time (US & Canada),false,587735,robotpie,2019-03-29 02:53:02 UTC,2019-05-06 01:24:03 UTC,research,,https://www.inaturalist.org/observations/21723942,https://static.inaturalist.org/photos/33640790/medium.jpg?1553827990,,"","",false,2,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7799216667,-84.4028333333,100,,,,,,open,false,,"",Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
21737562,Fri Mar 29 2019 09:59:46 GMT-0400 (EDT),2019-03-29,2019-03-29 13:59:46 UTC,Eastern Time (US & Canada),,987073,strgzzr,2019-03-29 14:57:42 UTC,2019-03-29 14:59:46 UTC,needs_id,,https://www.inaturalist.org/observations/21737562,https://static.inaturalist.org/photos/33663794/medium.jpg?1553871582,,"",,false,0,0,false,3,"1–99 Abercrombie Pl NW, Atlanta, GA, US",33.7780583333,-84.3873216667,32,,,,,,open,false,,,,Magnolia virginiana,sweetbay magnolia,Plantae,127906
21742829,Fri Mar 29 2019 10:43:15 GMT-0400 (EDT),2019-03-29,2019-03-29 14:43:15 UTC,Eastern Time (US & Canada),,987073,strgzzr,2019-03-29 17:23:48 UTC,2019-04-04 19:28:31 UTC,research,,https://www.inaturalist.org/observations/21742829,https://static.inaturalist.org/photos/33672889/medium.jpg?1553880292,,"",,false,1,0,false,3,"796 W Peachtree St NW, Atlanta, GA, US",33.77668,-84.3877633333,16,,,,,,,false,,,moss phlox,Phlox subulata,moss phlox,Plantae,68884
21752943,Thu Feb 01 2018 13:39:27 GMT-0500 (EST),2018-02-01,2018-02-01 18:39:27 UTC,Eastern Time (US & Canada),,607903,qianna,2019-03-29 21:43:17 UTC,2019-03-29 21:43:26 UTC,needs_id,,https://www.inaturalist.org/observations/21752943,https://static.inaturalist.org/photos/33689881/medium.jpg?1553895802,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7785473373,-84.3998822664,10,,,,,,,false,,,,,,,
21752947,Fri Mar 29 2019 17:42:17 GMT-0400 (EDT),2019-03-29,2019-03-29 21:42:17 UTC,Eastern Time (US & Canada),,607903,qianna,2019-03-29 21:43:28 UTC,2019-03-29 21:43:36 UTC,needs_id,,https://www.inaturalist.org/observations/21752947,https://static.inaturalist.org/photos/33689897/medium.jpg?1553895811,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7785768416,-84.4008859993,5,,,,,,open,false,,,,Narcissus poeticus,Poet's Narcissus,Plantae,61334
21784474,Fri Mar 29 2019 10:35:41 GMT-0400 (EDT),2019-03-29,2019-03-29 14:35:41 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-03-30 16:59:38 UTC,2019-07-16 20:35:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21784474,https://static.inaturalist.org/photos/33742337/medium.jpg?1553965182,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7773180055,-84.3968594168,10,,,,,,open,false,,,eastern redbud,Cercis canadensis,eastern redbud,Plantae,48502
21913031,Tue Apr 02 2019 12:29:26 GMT-0400 (EDT),2019-04-02,2019-04-02 16:29:26 UTC,Eastern Time (US & Canada),,607903,qianna,2019-04-02 16:31:45 UTC,2019-04-02 16:31:53 UTC,needs_id,,https://www.inaturalist.org/observations/21913031,https://static.inaturalist.org/photos/33955643/medium.jpg?1554222708,,"",,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7771939977,-84.3977102582,65,,,,,,,false,,,,Rhododendron calendulaceum,Flame Azalea,Plantae,118749
22046497,Fri Apr 05 2019 16:55:47 GMT-0400 (EDT),2019-04-05,2019-04-05 20:55:47 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-04-05 20:55:56 UTC,2019-07-11 17:38:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22046497,https://static.inaturalist.org/photos/34154182/medium.jpg?1554497758,,"",,false,1,0,false,3,"371–399 10th St NW, Atlanta, GA, US",33.7814933248,-84.3995761593,10,,,,,,,false,,,Fleabanes and Horseweeds,Erigeron,Fleabanes and Horseweeds,Plantae,50879
22059301,Fri Apr 05 2019 18:53:20 GMT-0400 (EDT),2019-04-05,2019-04-05 22:53:20 UTC,Eastern Time (US & Canada),,1520996,tinylemur,2019-04-05 22:53:42 UTC,2019-04-14 02:52:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22059301,https://static.inaturalist.org/photos/34161241/medium.jpg?1554504825,,"",,false,1,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7798116217,-84.4030301739,10,,,,,,,false,,,flowering dogwood,Cornus florida,flowering dogwood,Plantae,54777
22106016,Fri Apr 05 2019 09:11:36 GMT-0400 (EDT),2019-04-05,2019-04-05 13:11:36 UTC,Eastern Time (US & Canada),,587735,robotpie,2019-04-06 19:51:59 UTC,2019-05-06 01:24:46 UTC,needs_id,,https://www.inaturalist.org/observations/22106016,https://static.inaturalist.org/photos/34220052/medium.jpg?1554580321,,"","",false,0,0,false,3,"Georgia Tech, Atlanta, Georgia, USA",33.7786116667,-84.4018333333,100,,,,,,,false,,"",Ventridens,Ventridens,,Mollusca,120506
22140495,Sun Apr 07 2019 10:07:48 GMT-0400 (EDT),2019-04-07,2019-04-07 14:07:48 UTC,Eastern Time (US & Canada),false,1523315,sophia96,2019-04-07 14:08:19 UTC,2019-04-07 14:08:26 UTC,casual,,https://www.inaturalist.org/observations/22140495,https://static.inaturalist.org/photos/34277184/medium.jpg?1554646101,,"",,false,0,0,true,3,"Georgia Institute of Technology, Atlanta, GA, US",33.778251702,-84.4039626637,65,,,,,,,false,,,,Sabal mexicana,Mexican Palmetto,Plantae,168257
22161025,Sun Apr 07 2019 16:54:31 GMT-0400 (EDT),2019-04-07,2019-04-07 20:54:31 UTC,Eastern Time (US & Canada),,981042,swampchicken,2019-04-07 21:15:10 UTC,2019-04-08 14:21:23 UTC,research,,https://www.inaturalist.org/observations/22161025,https://static.inaturalist.org/photos/34309808/medium.jpg?1554671715,,"",,false,2,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.77818,-84.3979416667,10,,,,,,,false,,,Flame Azalea,Rhododendron calendulaceum,Flame Azalea,Plantae,118749
22161085,Sun Apr 07 2019 16:43:55 GMT-0400 (EDT),2019-04-07,2019-04-07 20:43:55 UTC,Eastern Time (US & Canada),,981042,swampchicken,2019-04-07 21:15:58 UTC,2019-04-07 21:16:18 UTC,needs_id,,https://www.inaturalist.org/observations/22161085,https://static.inaturalist.org/photos/34309881/medium.jpg?1554671763,,"",Tiny ~1-2 mm ,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.776345,-84.3934383333,10,,,,,,,false,,,,Pterygota,Winged and Once-winged Insects,Insecta,184884
22161120,Sun Apr 07 2019 16:43:13 GMT-0400 (EDT),2019-04-07,2019-04-07 20:43:13 UTC,Eastern Time (US & Canada),,981042,swampchicken,2019-04-07 21:16:28 UTC,2019-04-07 21:16:34 UTC,needs_id,,https://www.inaturalist.org/observations/22161120,https://static.inaturalist.org/photos/34309936/medium.jpg?1554671791,,"",Very fast-moving fly,false,0,0,false,3,"Georgia Institute of Technology, Atlanta, GA, US",33.7763466667,-84.3934166667,10,,,,,,,false,,,,Diptera,Flies,Insecta,47822
